PID,HP_X,HP_Y,HP_Z,HR_X,HR_Y,HR_Z,HR_W,LP_X,LP_Y,LP_Z,LR_X,LR_Y,LR_Z,LR_W,RP_X,RP_Y,RP_Z,RR_X,RR_Y,RR_Z,RR_W
1,3.019707,3.347314,-3.338013,0.004787456,0.3722156,0.01298551,0.9280431,2.895787,2.234422,-2.180849,-0.6869532,-0.6865546,-0.1846922,-0.1504225,3.747104,2.559806,-2.97057,-0.5303023,0.3590215,-0.5330754,0.5529138
1,3.000089,3.340348,-3.357129,0.001371046,0.3738031,0.01695461,0.9273521,2.894526,2.194752,-2.133169,-0.6875716,-0.68229,-0.1763919,-0.1749617,3.734452,2.557231,-2.929639,-0.5362379,0.4131079,-0.5191327,0.5218161
1,2.978415,3.355563,-3.358852,-0.03204547,0.3769489,0.02304043,0.9253927,2.928819,2.290927,-2.197936,-0.6590861,-0.7052288,-0.1376164,-0.2220801,3.754335,2.699059,-2.902619,-0.2828996,0.7093682,-0.3373036,0.5504461
1,2.959598,3.364705,-3.35859,-0.04965167,0.3831968,0.03782275,0.9215554,2.840068,2.295403,-2.208111,-0.6676372,-0.6927636,-0.1542097,-0.224852,3.670753,2.645338,-2.975906,-0.4714634,0.5409825,-0.5345703,0.4464245
1,2.943005,3.371769,-3.36138,-0.07066861,0.3942335,0.04679504,0.9150935,2.844486,2.414322,-2.38549,-0.6429979,-0.7009826,-0.1797545,-0.2507302,3.640682,2.688166,-2.99203,-0.6088363,0.3617053,-0.6008679,0.3707364
1,2.927332,3.373117,-3.363057,-0.07901802,0.4044153,0.05111142,0.9097208,2.873709,2.420278,-2.422969,-0.6024425,-0.7453713,-0.1912283,-0.211935,3.741309,2.874727,-3.003586,-0.6146802,0.4897264,-0.4764663,0.394102
1,2.910802,3.37243,-3.359697,-0.08457926,0.4065421,0.05164965,0.9082413,2.831247,2.402951,-2.470429,-0.6739988,-0.6729054,-0.3042736,0.01848289,3.858901,2.973069,-2.956342,-0.5443964,0.5792217,-0.3053645,0.5242971
1,2.897207,3.368365,-3.35537,-0.0865118,0.4083413,0.05280228,0.9071852,2.793345,2.35363,-2.388383,-0.6713575,-0.678336,-0.2985425,-0.003466503,3.86746,2.961581,-2.923352,-0.5132642,0.6065582,-0.2704842,0.5435856
1,2.884866,3.371986,-3.352393,-0.09386291,0.4173652,0.06092381,0.9018228,2.816123,2.384596,-2.413366,-0.6400896,-0.7042654,-0.3019263,-0.05600155,3.89079,3.107446,-2.943192,-0.6069978,0.5858736,-0.2180585,0.4906692
1,2.866377,3.388898,-3.361499,-0.1364219,0.4314337,0.0737627,0.8887143,2.841311,2.388499,-2.366589,-0.6261661,-0.732058,-0.2656079,-0.03820475,3.864587,3.3634,-3.034139,-0.6956545,0.4732419,-0.2461888,0.4811425
1,2.838651,3.406899,-3.380939,-0.1967856,0.4446389,0.1044944,0.8675556,2.878936,2.43432,-2.390665,-0.5974116,-0.7508256,-0.2755487,-0.05859319,3.790475,3.443158,-3.118721,-0.7305543,0.4538333,-0.1985389,0.4700085
1,2.813378,3.410197,-3.402034,-0.230651,0.4423402,0.1214548,0.8581282,2.889073,2.335579,-2.211352,-0.5570092,-0.7913247,-0.1896052,-0.1661197,3.772142,3.460319,-3.128345,-0.7536413,0.4301326,-0.2069252,0.4518768
1,2.793968,3.406862,-3.420274,-0.2408699,0.4306879,0.1284818,0.8602221,2.905972,2.411925,-2.330132,-0.5444621,-0.7897981,-0.1989034,-0.2005426,3.756083,3.444763,-3.128074,-0.7465814,0.4271322,-0.231907,0.4543054
1,2.784131,3.397986,-3.429212,-0.232971,0.4142199,0.127756,0.8705313,2.878794,2.412283,-2.327835,-0.5468929,-0.7864856,-0.2052875,-0.2005135,3.750196,3.412888,-3.131938,-0.726916,0.4407963,-0.2436668,0.4668172
1,2.780793,3.372166,-3.419855,-0.201557,0.3727687,0.1328937,0.8959674,2.829062,2.382758,-2.349454,-0.5708454,-0.760096,-0.2373466,-0.2001406,3.71632,3.344263,-3.163557,-0.711525,0.4447805,-0.247064,0.4846255
1,2.767334,3.337158,-3.394246,-0.1392386,0.2440351,0.1273415,0.9512327,2.820377,2.379449,-2.359212,-0.5712992,-0.7481273,-0.265362,-0.2085806,3.658286,3.200437,-3.18318,-0.674308,0.4589832,-0.2809363,0.5056856
1,2.766248,3.323191,-3.374411,-0.08125405,0.1078314,0.1163275,0.9839909,2.801514,2.392432,-2.417053,-0.5497705,-0.7471274,-0.2354953,-0.2899916,3.595302,2.998532,-3.15195,-0.5987896,0.4288623,-0.3728168,0.5643898
1,2.811421,3.31363,-3.337954,-0.01823608,0.0456579,0.100844,0.9936867,2.760908,2.371429,-2.417978,-0.5635682,-0.7319409,-0.2174043,-0.3152598,3.588248,2.79852,-3.037645,-0.4684937,0.3997833,-0.4598976,0.6396728
1,2.887593,3.297829,-3.264775,0.05328686,0.01547604,0.07190801,0.9958666,2.688145,2.351351,-2.42986,-0.5718114,-0.6979089,-0.2686809,-0.3372914,3.572636,2.646771,-2.896194,-0.3488841,0.4623952,-0.4526109,0.6779483
1,2.976255,3.287768,-3.162845,0.113175,0.01275127,0.04617204,0.9924198,2.634588,2.307707,-2.438092,-0.5759301,-0.6777272,-0.3080523,-0.3377783,3.539943,2.504395,-2.764425,-0.2405474,0.472905,-0.4470274,0.7201835
1,3.095213,3.278664,-2.995849,0.1545851,0.01858657,0.01661337,0.9876649,2.602091,2.2676,-2.429344,-0.5808785,-0.6467398,-0.3540642,-0.3448861,3.54152,2.323485,-2.595135,-0.09060894,0.5080468,-0.4409131,0.7343529
1,3.226296,3.252089,-2.780403,0.1839896,0.01957689,0.006361726,0.9827126,2.641038,2.234439,-2.364072,-0.5950161,-0.6287238,-0.3782153,-0.3280481,3.587098,2.188526,-2.398018,-0.01800146,0.5738574,-0.3975375,0.7157706
1,3.339069,3.255775,-2.508546,0.1783459,-0.001620125,0.01011746,0.9839146,2.68395,2.174655,-2.23948,-0.5891184,-0.5942781,-0.4249353,-0.345258,3.64605,2.075633,-2.18624,0.0105998,0.5938573,-0.3698346,0.7144533
1,3.393916,3.248513,-2.270858,0.1856143,-0.03130401,0.02896495,0.9816967,2.760158,2.151097,-2.089597,-0.5986407,-0.5568627,-0.4522674,-0.356353,3.687242,1.98542,-1.906872,0.03682983,0.5907668,-0.3667796,0.7177122
1,3.405144,3.226535,-2.108239,0.2051398,-0.05630138,0.03819676,0.9763651,2.733316,2.086045,-1.970298,-0.6098352,-0.5274978,-0.4866303,-0.3362113,3.660549,1.972895,-1.661027,0.0617441,0.5748731,-0.3728922,0.7257135
1,3.369762,3.187771,-1.994377,0.2169991,-0.0778018,0.05158692,0.971698,2.707422,2.022056,-1.937751,-0.5905664,-0.5013732,-0.5444399,-0.3216235,3.611269,1.965217,-1.433064,0.07559992,0.5724507,-0.3539016,0.7357572
1,3.286763,3.128639,-1.912021,0.2244214,-0.09520368,0.0757535,0.9668675,2.721905,2.01335,-1.952293,-0.5539121,-0.4964166,-0.5824416,-0.3278928,3.542746,1.908479,-1.219268,0.05733621,0.5730081,-0.3363472,0.7451475
1,3.205603,3.068369,-1.860333,0.2287261,-0.09351429,0.09635828,0.964186,2.688558,1.976202,-1.945762,-0.5319035,-0.4573077,-0.5854017,-0.4065135,3.480965,1.871895,-1.045919,0.03120878,0.578883,-0.3143159,0.7517487
1,3.148864,3.025517,-1.811537,0.2158173,-0.09794565,0.123121,0.9636757,2.639462,1.873493,-1.933425,-0.5190408,-0.5075102,-0.5715688,-0.382543,3.435145,1.863391,-0.8971803,-0.02308231,0.5908191,-0.2633631,0.7622597
1,3.125184,2.994476,-1.751477,0.2019527,-0.1124979,0.1384663,0.9630091,2.633772,1.817055,-1.948901,-0.5183802,-0.4422116,-0.6159242,-0.3954343,3.404328,1.864747,-0.763549,-0.04659051,0.5947182,-0.2451708,0.7642191
1,3.13035,2.98604,-1.717284,0.1869503,-0.1348291,0.1371836,0.9633543,2.587173,1.717482,-1.938209,-0.4913971,-0.4941314,-0.6033705,-0.3876945,3.362119,1.864365,-0.6728979,-0.007675363,0.6250603,-0.2491637,0.7397014
1,3.147094,3.038969,-1.765584,0.1861032,-0.1177537,0.1195213,0.9680983,2.609404,1.739372,-1.963388,-0.4479574,-0.5412652,-0.6144611,-0.3588924,3.336288,1.864397,-0.6256375,0.04243923,0.6688069,-0.1337827,0.7300675
1,3.152087,3.136153,-1.9115,0.1404449,-0.09365795,0.1110305,0.9793751,2.659339,1.905606,-1.941925,-0.4623842,-0.4855357,-0.6363377,-0.3814844,3.419208,1.932267,-0.6677056,-0.03213046,0.6374431,-0.1087752,0.7621036
1,3.146985,3.238393,-2.134479,0.08430162,-0.04135456,0.0916253,0.9913566,2.591876,1.981451,-1.947789,-0.5054187,-0.4836949,-0.5740787,-0.4254703,3.546901,2.195778,-0.6542568,-0.0593139,0.5774387,-0.250769,0.7747008
1,3.125291,3.325709,-2.392225,0.01654907,0.02473485,0.07122367,0.9970163,2.538098,2.082984,-1.965806,-0.5275622,-0.5027645,-0.4984849,-0.4694879,3.602144,2.760869,-0.8842396,-0.1509273,0.5431305,-0.3503276,0.7479979
1,3.100433,3.382426,-2.663003,-0.05955072,0.0828931,0.05259038,0.9933865,2.569622,2.229383,-2.029828,-0.5300344,-0.5780186,-0.3989936,-0.4751444,3.681507,3.201952,-1.183297,-0.3133215,0.4974634,-0.4380171,0.6800742
1,3.07641,3.407882,-2.921382,-0.1233387,0.1245738,0.04036904,0.9836866,2.579458,2.320916,-2.148653,-0.5211505,-0.6328375,-0.3450513,-0.4570104,3.772524,3.550117,-1.559484,-0.4579343,0.4330729,-0.4616116,0.6242266
1,3.06584,3.41254,-3.132344,-0.1831412,0.1510534,0.02713189,0.9710335,2.577573,2.40179,-2.294254,-0.5183146,-0.6551076,-0.3059876,-0.456679,3.779678,3.780205,-1.902756,-0.5107045,0.4101361,-0.4681562,0.5931265
1,3.060788,3.409024,-3.285062,-0.2211002,0.1583127,0.01957442,0.9621168,2.581913,2.437651,-2.392065,-0.4992616,-0.6713094,-0.2820751,-0.4695905,3.747563,3.917166,-2.209433,-0.519999,0.3850972,-0.4940104,0.5807366
1,3.054652,3.405518,-3.391883,-0.2506337,0.1517836,0.02209547,0.9558537,2.58762,2.454861,-2.489794,-0.5196611,-0.6572089,-0.2665415,-0.4764289,3.681921,4.003516,-2.496135,-0.550603,0.3213068,-0.5165458,0.5716456
1,3.04234,3.399631,-3.448766,-0.2432405,0.1191413,0.02514833,0.9622926,2.605063,2.482804,-2.541821,-0.53733,-0.6424131,-0.2449186,-0.4884636,3.542787,3.938689,-2.674707,-0.5762397,0.2565092,-0.5127827,0.5824129
1,3.024767,3.384199,-3.462936,-0.2048184,0.07307894,0.03974776,0.9752585,2.595619,2.462316,-2.605643,-0.5645616,-0.6157292,-0.2903304,-0.4667505,3.400957,3.691183,-2.729722,-0.5743989,0.1562276,-0.464328,0.6557884
1,3.005852,3.340348,-3.448271,-0.09972681,0.001071468,0.05961486,0.9932268,2.585348,2.473642,-2.657676,-0.5421591,-0.6402779,-0.2900949,-0.4603832,3.327538,3.221761,-2.697359,-0.4762097,0.07998255,-0.4310232,0.7622638
1,3.003366,3.279914,-3.425066,0.03726201,-0.07588328,0.06970396,0.9939792,2.539066,2.375892,-2.68211,-0.5290491,-0.6265264,-0.3685583,-0.4378774,3.308084,2.579625,-2.618194,-0.197856,0.2097379,-0.3521278,0.8904319
1,3.015713,3.254267,-3.393549,0.102179,-0.08415433,0.05576051,0.9896305,2.479763,2.298089,-2.727917,-0.5314312,-0.5891085,-0.4156098,-0.4447477,3.291184,2.100804,-2.591711,-0.01797396,0.3362703,-0.2741407,0.900803
1,3.008054,3.22057,-3.344843,0.177761,-0.07708204,0.04083912,0.9801998,2.47353,2.230923,-2.743918,-0.5623111,-0.5851223,-0.4199675,-0.4062824,3.28702,2.074653,-2.721752,-0.02304757,0.3791389,-0.2923116,0.877654
1,3.00036,3.194277,-3.289457,0.239588,-0.05537983,0.03372549,0.968707,2.455409,2.189686,-2.775428,-0.5719287,-0.5775432,-0.4482724,-0.3720126,3.308031,2.093356,-2.901554,-0.03907194,0.3008152,-0.2740742,0.9126154
1,3.00019,3.194116,-3.218653,0.279035,-0.04007033,0.02970038,0.9589847,2.451993,2.174212,-2.783656,-0.5656266,-0.5839125,-0.4643593,-0.3514018,3.334428,2.015192,-2.943573,-0.01587162,0.3031613,-0.2765416,0.9117928
1,3.010117,3.191385,-3.123928,0.3117374,-0.02269437,0.02167404,0.94965,2.457684,2.136955,-2.772169,-0.5718534,-0.5759565,-0.4880904,-0.3209761,3.348593,2.004755,-2.966118,0.009745748,0.4205123,-0.2982481,0.8568095
1,3.035312,3.183739,-3.042313,0.3450489,-0.01047888,0.01570235,0.9383948,2.459889,2.119655,-2.738148,-0.5989108,-0.5722722,-0.4763682,-0.2947603,3.486551,1.98537,-3.064257,-0.05411296,0.3873991,-0.4253134,0.816151
1,3.059635,3.17833,-3.014903,0.3647614,-0.001827565,0.006413769,0.9310771,2.464787,2.096662,-2.733182,-0.6184514,-0.5407952,-0.4938745,-0.2848623,3.478185,2.006862,-3.093592,-0.1010492,0.3674152,-0.4327607,0.8170149
1,3.07078,3.176081,-3.01829,0.3654913,0.000271688,0.001958729,0.9308127,2.48416,2.092953,-2.729799,-0.6299289,-0.5287062,-0.5002084,-0.2710185,3.353914,2.025913,-3.017282,0.04343374,0.4935682,-0.174556,0.850902
1,3.072353,3.178238,-3.034289,0.3651361,-0.003021683,0.003192547,0.9309438,2.491414,2.09663,-2.735806,-0.6287769,-0.5268264,-0.4930353,-0.2898445,3.388803,2.068118,-3.055731,0.05525382,0.4963604,-0.1020808,0.8603213
1,3.067256,3.180178,-3.065399,0.3577665,-0.003009724,0.003365002,0.9338002,2.49284,2.088669,-2.773282,-0.6163848,-0.529861,-0.5019559,-0.2955631,3.464402,2.025656,-3.109584,-0.07298482,0.4375922,-0.4822079,0.7554216
1,3.061331,3.184068,-3.103367,0.3528464,-0.005395093,0.004444723,0.9356552,2.4763,2.094459,-2.800914,-0.6040125,-0.5419774,-0.5125681,-0.2805414,3.419271,2.078613,-3.012275,-0.06905274,0.4374079,-0.4822823,0.7558505
1,3.056032,3.193405,-3.132686,0.3405488,-0.002210091,-0.000929748,0.9402238,2.472504,2.104784,-2.822597,-0.6103851,-0.5386253,-0.5123715,-0.2734744,3.39772,2.123408,-2.891771,-0.03858504,0.4900737,-0.3268808,0.807148
1,3.042928,3.201062,-3.152369,0.3337061,-0.005050545,0.001751055,0.9426621,2.466019,2.116958,-2.834278,-0.6109957,-0.5440562,-0.4895149,-0.3017652,3.39938,2.127122,-2.917294,0.03125273,0.4494438,-0.3050046,0.8390446
1,3.029011,3.20795,-3.166607,0.3227644,-0.008938461,0.004501424,0.9464265,2.451169,2.113556,-2.859567,-0.6001495,-0.5503219,-0.4944367,-0.3041363,3.392343,2.117569,-3.029945,-0.02725761,0.466506,-0.4104834,0.7830278
1,3.02102,3.215108,-3.185468,0.3115328,-0.008269543,0.005196001,0.9501852,2.440216,2.118412,-2.872801,-0.5895438,-0.5488365,-0.5045682,-0.3108498,3.411524,2.095071,-3.116486,-0.01753942,0.4484816,-0.4159884,0.7908922
1,3.017481,3.227803,-3.209322,0.2903086,-0.00242725,0.003530255,0.9569235,2.437085,2.123118,-2.86856,-0.5898753,-0.552478,-0.498952,-0.3128293,3.438944,2.084942,-3.147578,2.23E-05,0.4430724,-0.3878875,0.8082266
1,3.023246,3.236754,-3.234924,0.2834426,0.001302748,0.008057801,0.9589545,2.445294,2.126238,-2.868651,-0.5891762,-0.5613119,-0.4859723,-0.3187966,3.404738,2.098981,-3.150883,0.07685298,0.452698,-0.2834725,0.8419035
1,3.023793,3.24591,-3.236873,0.2762136,0.01254793,0.004204321,0.9610052,2.461227,2.129722,-2.862834,-0.604718,-0.5555485,-0.4906512,-0.2914507,3.309045,2.131872,-3.08663,0.1648358,0.5058938,-0.1181255,0.8384193
1,3.021616,3.239434,-3.23685,0.2838502,0.01335976,0.00757802,0.9587456,2.476496,2.135333,-2.830536,-0.6119182,-0.5637527,-0.4702643,-0.2942629,3.391122,2.155543,-3.226814,0.08747311,0.5385087,-0.2971614,0.7836147
1,3.019536,3.234694,-3.236656,0.2955372,0.01685899,0.00809679,0.9551482,2.482615,2.127591,-2.825663,-0.623191,-0.5495132,-0.4842866,-0.2741073,3.473532,2.085502,-3.202886,-0.1175772,0.4900901,-0.4408818,0.7427049
1,3.020567,3.230829,-3.239269,0.3007628,0.01563711,0.01130514,0.9535037,2.519281,2.139498,-2.811422,-0.6243986,-0.5730952,-0.4655589,-0.2548395,3.423066,2.167506,-3.068925,-0.1131997,0.5675911,-0.3624216,0.7305319
1,3.020362,3.231472,-3.244539,0.2989835,0.01722255,0.00876398,0.9540626,2.512346,2.130029,-2.830058,-0.6106392,-0.5832925,-0.4697986,-0.2572529,3.407064,2.145596,-2.917025,-0.04492593,0.5191928,-0.291555,0.8021323
1,3.004031,3.240819,-3.2478,0.2907233,0.01090355,0.01402594,0.9566423,2.487189,2.13224,-2.834378,-0.5970081,-0.58615,-0.4691147,-0.2827383,3.390083,2.129305,-2.867499,-0.008803494,0.4929965,-0.1965308,0.8474978
1,2.992044,3.255562,-3.268002,0.2743508,0.008858991,0.01485683,0.9614741,2.461643,2.132571,-2.839164,-0.5820919,-0.5846242,-0.4771308,-0.3028695,3.387093,2.160105,-2.855338,-0.06585877,0.4939099,-0.2337872,0.8349007
1,2.987216,3.289572,-3.311008,0.2255282,0.004735749,0.005936374,0.974207,2.454156,2.152742,-2.824218,-0.5858146,-0.5738894,-0.4733299,-0.3216071,3.426607,2.331488,-2.725609,-0.1509736,0.4631596,-0.2886826,0.8242285
1,2.98662,3.350066,-3.368935,0.1184605,-0.01937831,-0.01723859,0.99262,2.44601,2.191423,-2.791228,-0.5831314,-0.58621,-0.4383138,-0.3524155,3.417471,2.56941,-2.607045,-0.2757208,0.4072094,-0.3693016,0.788527
1,2.987614,3.387132,-3.447597,0.02945122,-0.05947249,-0.04160387,0.9969277,2.436784,2.247126,-2.789555,-0.5692567,-0.5852978,-0.4297792,-0.3855688,3.391238,2.846935,-2.494984,-0.4299186,0.3089014,-0.4365493,0.727444
1,2.989594,3.391529,-3.50863,-0.006621167,-0.08232201,-0.04680074,0.9954843,2.420226,2.282203,-2.799995,-0.5578893,-0.6008208,-0.4294815,-0.3785757,3.344874,2.993561,-2.480261,-0.4745254,0.3079205,-0.4558291,0.6871902
1,2.985803,3.390144,-3.547804,-0.03261898,-0.1094482,-0.04520662,0.9924281,2.406262,2.305482,-2.826193,-0.5560434,-0.5995772,-0.4235975,-0.3897283,3.331217,2.984032,-2.442843,-0.4616463,0.3121186,-0.4619231,0.689994
1,2.96826,3.39994,-3.581926,-0.06067184,-0.1948958,-0.04262934,0.978017,2.39578,2.301424,-2.846601,-0.5413966,-0.5885437,-0.4351638,-0.413689,3.306077,2.930212,-2.432512,-0.4173909,0.3003651,-0.5265389,0.6769951
1,2.977239,3.410589,-3.607015,-0.0894307,-0.2401868,-0.04498008,0.9655513,2.374541,2.298315,-2.878542,-0.5324388,-0.5699958,-0.4423678,-0.4426335,3.30764,2.82055,-2.535931,-0.3218392,0.2811086,-0.5918508,0.6834546
1,2.99865,3.406515,-3.619038,-0.09703735,-0.2551277,-0.05029614,0.9607101,2.353635,2.288748,-2.910879,-0.5292432,-0.5681529,-0.456018,-0.4349157,3.316562,2.635664,-2.644908,-0.2452288,0.3036443,-0.627883,0.6733692
1,3.016283,3.409755,-3.615254,-0.0973399,-0.2705944,-0.05342327,0.9562686,2.350979,2.300188,-2.931958,-0.529403,-0.5595078,-0.4550379,-0.446793,3.265227,2.42417,-2.712387,-0.1562785,0.3224563,-0.6564652,0.6638166
1,3.02813,3.413251,-3.595768,-0.09294118,-0.2912326,-0.05856913,0.9503237,2.351341,2.289274,-2.954974,-0.5212565,-0.5354022,-0.460115,-0.4795107,3.243024,2.102364,-2.493238,-0.2026769,0.2718764,-0.6465682,0.683341
1,3.036781,3.423897,-3.557992,-0.08854053,-0.3134661,-0.05916135,0.9436098,2.335447,2.275696,-2.987429,-0.5078971,-0.5295924,-0.4780636,-0.4827294,3.208443,2.245134,-2.693775,-0.249387,0.2547229,-0.5791043,0.7331852
1,3.045751,3.43409,-3.500392,-0.07921427,-0.3344756,-0.06681681,0.9366893,2.306512,2.263266,-3.024575,-0.4676054,-0.5306384,-0.501811,-0.4979496,3.151486,2.243176,-2.70306,-0.1573157,0.244615,-0.5686501,0.7694494
1,3.055517,3.445304,-3.424515,-0.07283404,-0.3447999,-0.07778903,0.9326077,2.273285,2.244669,-3.061277,-0.4762456,-0.4951478,-0.5333048,-0.4935634,3.098356,2.209649,-2.686808,-0.1091842,0.2192972,-0.5699487,0.7843124
1,3.06115,3.451843,-3.333344,-0.06422178,-0.3583429,-0.08776059,0.9272346,2.253746,2.235768,-3.060625,-0.4678332,-0.4678524,-0.5555938,-0.5035492,3.059362,2.178565,-2.669474,-0.08309762,0.202063,-0.5634022,0.7967706
1,3.067681,3.456028,-3.230443,-0.05719604,-0.3890071,-0.09618586,0.9144126,2.242479,2.23167,-3.046825,-0.4729956,-0.4451711,-0.5712548,-0.5017626,3.032876,2.124536,-2.632428,-0.04077124,0.2040004,-0.566584,0.7973105
1,3.072029,3.456358,-3.1229,-0.05672701,-0.4545799,-0.1006196,0.8831845,2.233083,2.233041,-3.006456,-0.4837223,-0.4047732,-0.5844871,-0.5104373,3.016165,2.073648,-2.573806,-0.004085072,0.1923172,-0.5645358,0.802681
1,3.081129,3.461917,-3.002196,-0.0572403,-0.5243919,-0.1021316,0.8433895,2.243637,2.24619,-2.937387,-0.4823458,-0.3646212,-0.6073289,-0.5153112,3.009656,2.053552,-2.504538,0.0413636,0.1873117,-0.5641683,0.8030676
1,3.097613,3.47041,-2.880863,-0.05065181,-0.587262,-0.09579813,0.80211,2.265512,2.255536,-2.862795,-0.4779052,-0.3608286,-0.6124856,-0.5160145,2.99616,1.97719,-2.37909,0.09168644,0.1762393,-0.5475096,0.8128755
1,3.115666,3.470968,-2.771232,-0.04245886,-0.6394708,-0.0942741,0.7618312,2.296162,2.249934,-2.798053,-0.4936348,-0.331475,-0.6314567,-0.4977062,3.005659,1.905378,-2.256217,0.1668153,0.148072,-0.5375085,0.8132232
1,3.133543,3.470308,-2.681522,-0.03867139,-0.6782899,-0.09348962,0.727796,2.329707,2.276094,-2.712753,-0.482559,-0.3239565,-0.6367782,-0.5066582,2.971803,1.630923,-1.97864,0.196635,0.02113851,-0.5494759,0.8117661
1,3.147575,3.473858,-2.608727,-0.03157009,-0.701266,-0.09820313,0.7053974,2.352596,2.272274,-2.685882,-0.4659696,-0.2995365,-0.6429613,-0.5289149,3.055168,2.131412,-2.176323,0.2070776,0.09214485,-0.5320502,0.815813
1,3.15926,3.47439,-2.554928,-0.02622609,-0.7156686,-0.1018246,0.6904799,2.375552,2.272444,-2.674953,-0.4658299,-0.2848344,-0.6468496,-0.5324072,3.017749,2.083016,-2.094122,0.2216274,0.07418521,-0.5154034,0.8244618
1,3.166368,3.471894,-2.520294,-0.01968182,-0.7282248,-0.1048174,0.6769894,2.402145,2.267897,-2.676016,-0.4454458,-0.2720751,-0.6639795,-0.5354292,3.005139,2.065828,-2.065944,0.2371075,0.04690084,-0.4990901,0.8321595
1,3.165253,3.469764,-2.513382,-0.01935215,-0.738023,-0.1065391,0.6660308,2.41416,2.267257,-2.684078,-0.4375902,-0.2586747,-0.6805266,-0.5277176,2.991681,2.057634,-2.054831,0.2440809,0.04572703,-0.4872532,0.8372084
1,3.151753,3.465786,-2.577616,-0.03267663,-0.7976339,-0.09201368,0.5951855,2.407639,2.269592,-2.695864,-0.4371876,-0.2487497,-0.6858265,-0.5259589,2.970248,2.05706,-2.058311,0.2451835,0.02936696,-0.5133094,0.8219101
1,3.133356,3.453602,-2.696294,-0.03732179,-0.8897457,-0.07643919,0.4484604,2.397323,2.270356,-2.698323,-0.4292412,-0.2222858,-0.7013175,-0.5239225,2.918174,2.069278,-2.095914,0.2785445,-0.05403724,-0.58859,0.7570038
1,3.093108,3.448343,-2.798674,-0.03619615,-0.9191427,-0.08040058,0.3839301,2.369771,2.275654,-2.674263,-0.4552889,-0.248553,-0.6722373,-0.5282333,2.911477,2.059276,-2.15899,0.3804207,-0.07129334,-0.5414463,0.7463466
1,3.021468,3.427356,-2.924209,-0.02747219,-0.9309612,-0.04646281,0.3611063,2.358576,2.319036,-2.649489,-0.4874748,-0.2956094,-0.6097515,-0.5506237,2.709094,1.456738,-1.951658,0.4735458,-0.06596497,-0.5772638,0.6619437
1,2.937199,3.412921,-3.0644,-0.03596951,-0.9412312,-0.01751269,0.3353854,2.338648,2.318485,-2.707417,-0.5132187,-0.3481171,-0.5744338,-0.5342724,2.545277,0.8820398,-1.634116,0.4751816,-0.03741236,-0.6140141,0.629118
1,2.859105,3.41504,-3.196135,-0.03310434,-0.9578838,0.001737735,0.2852363,2.273881,2.285387,-2.78176,-0.5297909,-0.3252178,-0.5696396,-0.5376484,-425.5903,-2060.791,1415.243,0.625533,-0.04505434,-0.6332265,0.4535448
1,2.800356,3.407748,-3.325349,-0.02337272,-0.9793187,0.02040576,0.1999305,2.243637,2.286241,-2.910042,-0.5329119,-0.3223741,-0.5772831,-0.528038,2.843653,0.345709,-3.224279,-0.03039006,-0.9632452,0.004497035,0.2668612
1,2.755624,3.39938,-3.457575,-0.01443023,-0.9926002,0.04251256,0.112824,2.238354,2.274531,-3.078466,-0.4987617,-0.3058606,-0.6220984,-0.5202688,2.789868,0.3416549,-3.348815,-0.02095772,-0.9818669,0.0250007,0.1867436
1,2.714368,3.38431,-3.59608,-0.00135067,-0.9973492,0.05872926,0.04293696,2.254148,2.241043,-3.225333,-0.4760451,-0.2425259,-0.7037086,-0.4683551,2.749622,0.3313838,-3.474883,-0.01185601,-0.9933646,0.04497842,0.1051816
1,2.679059,3.360867,-3.740976,0.01146983,-0.9978718,0.06323572,-0.01102531,2.27306,2.257369,-3.352054,-0.3887618,-0.3058876,-0.7157112,-0.4930057,2.710721,0.3161583,-3.610226,-0.00050615,-0.9975142,0.05801003,0.04000188
1,2.659058,3.338891,-3.858671,0.01259386,-0.9974189,0.05652855,-0.04244392,2.678161,0.2931879,-3.745547,0.008908063,-0.0621383,-0.9979861,0.009130148,2.678161,0.2931879,-3.745547,0.009130148,-0.9979861,0.0621383,-0.008908063
1,2.652027,3.328174,-3.93838,0.005741398,-0.9971179,0.03840228,-0.06517879,2.657979,0.2732308,-3.858413,0.04174087,-0.05555616,-0.9975167,0.01147863,2.657979,0.2732308,-3.858413,0.01147863,-0.9975167,0.05555616,-0.04174087
1,2.64768,3.332924,-3.973224,-0.000869793,-0.9972881,0.010816,-0.07279218,2.652364,0.2621197,-3.933575,0.06359795,-0.03814858,-0.9972286,0.005932734,2.652364,0.2621197,-3.933575,0.005932734,-0.9972286,0.03814858,-0.06359795
1,2.639349,3.347497,-3.979197,-0.007362721,-0.9972337,-0.01806616,-0.07172372,2.647086,0.2665803,-3.971565,0.07082281,-0.01158717,-0.9974214,-0.000714149,2.647086,0.2665803,-3.971565,-0.000714149,-0.9974214,0.01158717,-0.07082281
1,2.625788,3.364457,-3.969057,-0.004389151,-0.9963785,-0.04335369,-0.0730139,2.636816,0.2839193,-3.979497,0.07313237,0.02148097,-0.997077,-0.005261771,2.636816,0.2839193,-3.979497,-0.005261771,-0.997077,-0.02148097,-0.07313237
